opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
E3CR358L,Niesha Huffines,GTX Plus Basic,Treequote,Won,2017-09-29,2017-12-21,1156.0
BTOD096J,Reed Clapper,GTX Pro,Bubba Gump,Lost,2017-09-29,2017-10-06,0.0
1B2WYHTY,Rosalina Dieter,MG Advanced,Plexzap,Won,2017-09-29,2017-11-30,3509.0
NS6JLCZ2,Rosie Papadopoulos,GTX Pro,,Engaging,2017-09-29,,
LB5622YN,Versie Hillebrand,MG Special,Hottechi,Lost,2017-09-29,2017-10-08,0.0
HIX9V4W1,Versie Hillebrand,MG Advanced,Dontechi,Lost,2017-09-29,2017-10-03,0.0
LZ3B174J,Vicki Laflamme,MG Special,,Engaging,2017-09-29,,
XQ6FMG3L,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,2017-09-29,2017-10-06,0.0
W40IER4O,Vicki Laflamme,MG Special,Sonron,Won,2017-09-29,2017-12-08,59.0
88PIK8A6,Violet Mclelland,MG Special,Kinnamplus,Lost,2017-09-29,2017-10-08,0.0
6K31TYOR,Zane Levy,GTX Basic,J-Texon,Won,2017-09-29,2017-10-05,502.0
H29XGJ5H,Anna Snelling,GTX Basic,Rangreen,Lost,2017-09-30,2017-12-04,0.0
FSBZ3KOY,Anna Snelling,GTX Plus Pro,Toughzap,Lost,2017-09-30,2017-10-01,0.0
T4SSD24J,Boris Faz,GTX Basic,Silis,Won,2017-09-30,2017-12-05,541.0
ZDB6D35R,Cassey Cress,GTX Plus Pro,Ontomedia,Won,2017-09-30,2017-12-19,5026.0
8RVTZBQO,Cecily Lampkin,MG Advanced,Dontechi,Won,2017-09-30,2017-10-10,3148.0
CMM4A6NJ,Darcel Schlecht,GTX Plus Basic,Isdom,Lost,2017-09-30,2017-10-06,0.0
7PMUB7T4,Darcel Schlecht,GTX Pro,Bioholding,Lost,2017-09-30,2017-10-12,0.0
KTHAX2XV,Darcel Schlecht,GTX Pro,Isdom,Lost,2017-09-30,2017-10-05,0.0
IHOTG9ZQ,Darcel Schlecht,MG Advanced,Rundofase,Won,2017-09-30,2017-10-09,3006.0
O2BF1KAT,Garret Kinder,MG Special,Mathtouch,Lost,2017-09-30,2017-12-19,0.0
12HOWQMI,Garret Kinder,GTX Pro,Kan-code,Won,2017-09-30,2017-10-07,5203.0
CXY4CXX1,Gladys Colclough,MG Special,Condax,Lost,2017-09-30,2017-10-07,0.0
IIOVCSHC,Hayden Neloms,MG Advanced,Xx-holding,Won,2017-09-30,2017-12-10,2927.0
NX28C8EI,James Ascencio,GTX Plus Pro,,Engaging,2017-09-30,,
WV2YBM8V,Kary Hendrixson,GTX Basic,,Engaging,2017-09-30,,
3E09X4S2,Kary Hendrixson,GTX Basic,Rantouch,Lost,2017-09-30,2017-10-08,0.0
6BATTRKM,Lajuana Vencill,GTX Basic,Finhigh,Lost,2017-09-30,2017-10-07,0.0
GCWTH2MD,Lajuana Vencill,MG Advanced,Isdom,Lost,2017-09-30,2017-12-20,0.0
C563WHG1,Lajuana Vencill,GTX Plus Pro,Betatech,Won,2017-09-30,2017-10-11,6156.0
D9WBSJRC,Marty Freudenburg,GTX Pro,Warephase,Won,2017-09-30,2017-10-09,5007.0
NMLTE4CS,Maureen Marcano,GTX Plus Pro,,Engaging,2017-09-30,,
X8P0Q1EU,Maureen Marcano,MG Special,Scotfind,Won,2017-09-30,2017-12-06,59.0
PBGB323I,Moses Frase,GTX Basic,Cancity,Won,2017-09-30,2017-10-07,549.0
V5THS9V8,Niesha Huffines,GTX Plus Basic,Isdom,Won,2017-09-30,2017-11-27,1117.0
579RHB6S,Versie Hillebrand,MG Special,Stanredtax,Won,2017-09-30,2017-10-08,57.0
4SOUOUKH,Vicki Laflamme,GTX Plus Pro,Treequote,Engaging,2017-09-30,,
9HWUTUXQ,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,2017-09-30,2017-10-09,0.0
T58F1T8V,Violet Mclelland,MG Special,Acme Corporation,Lost,2017-09-30,2017-10-08,0.0
U3UT9B1U,Violet Mclelland,MG Special,Silis,Won,2017-09-30,2017-12-24,55.0
HY7D36UC,Violet Mclelland,MG Special,Umbrella Corporation,Won,2017-09-30,2017-12-22,63.0
9YVTJF6C,Zane Levy,GTX Plus Basic,Rantouch,Won,2017-09-30,2017-10-08,1108.0
JGZVNKMT,Zane Levy,GTX Plus Basic,Y-corporation,Won,2017-09-30,2017-12-10,944.0
5B3BKUMD,Anna Snelling,GTX Basic,Finhigh,Lost,2017-10-01,2017-10-11,0.0
MGHWZSN2,Boris Faz,MG Advanced,The New York Inquirer,Lost,2017-10-01,2017-10-06,0.0
EM1BA4EK,Cassey Cress,GTX Basic,Scotfind,Engaging,2017-10-01,,
GWOOPZE8,Cassey Cress,GTX Plus Basic,Cheers,Engaging,2017-10-01,,
84N2YHUB,Cassey Cress,GTX Basic,Konex,Lost,2017-10-01,2017-12-01,0.0
IFVL4WL5,Cecily Lampkin,GTX Plus Pro,Streethex,Won,2017-10-01,2017-12-10,3704.0
8EPT4HEV,Corliss Cosme,GTX Plus Pro,Konex,Lost,2017-10-01,2017-10-07,0.0
HZNNKQ0T,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,2017-10-01,2017-10-03,1076.0
Z6ETLZQU,Corliss Cosme,GTX Plus Pro,Mathtouch,Won,2017-10-01,2017-12-18,5528.0
GXIVJQPG,Daniell Hammack,GTX Plus Basic,Xx-zobam,Engaging,2017-10-01,,
7MSQSYWR,Daniell Hammack,GTX Plus Basic,Initech,Lost,2017-10-01,2017-10-10,0.0
5VJIXV02,Daniell Hammack,GTX Pro,Yearin,Lost,2017-10-01,2017-12-01,0.0
G23RCHB6,Darcel Schlecht,GTX Pro,Rundofase,Lost,2017-10-01,2017-10-08,0.0
RMFG5C6C,Darcel Schlecht,GTX Pro,Globex Corporation,Won,2017-10-01,2017-10-09,4594.0
U2JOATN3,Darcel Schlecht,GTX Pro,Scottech,Won,2017-10-01,2017-12-06,6166.0
JGZ3F67I,Donn Cantrell,GTX Basic,Kinnamplus,Lost,2017-10-01,2017-10-07,0.0
FHCSKQ4K,Donn Cantrell,GTX Plus Pro,Bluth Company,Won,2017-10-01,2017-12-30,5270.0
TU58PHME,Garret Kinder,GTX Plus Pro,Sumace,Lost,2017-10-01,2017-11-17,0.0
9ZVX7NVU,Hayden Neloms,GTX Plus Basic,Xx-holding,Lost,2017-10-01,2017-10-08,0.0
I4OJHXIN,Hayden Neloms,MG Advanced,Cheers,Won,2017-10-01,2017-10-05,3169.0
NE300YJ0,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-10-01,2017-11-24,571.0
TYLSS719,Kami Bicknell,GTX Basic,Goodsilron,Lost,2017-10-01,2017-12-03,0.0
M3SQPUB1,Kami Bicknell,GTX Plus Pro,Green-Plus,Won,2017-10-01,2017-10-13,6304.0
MG1YUTUE,Markita Hansen,MG Special,Acme Corporation,Engaging,2017-10-01,,
PEIZDYXE,Markita Hansen,GTX Basic,Cheers,Lost,2017-10-01,2017-10-02,0.0
HGG0EZ00,Markita Hansen,GTX Pro,Groovestreet,Lost,2017-10-01,2017-10-05,0.0
XRRMX8K6,Marty Freudenburg,GTX Basic,Statholdings,Lost,2017-10-01,2017-10-12,0.0
BJLJV8XE,Marty Freudenburg,GTX Pro,Condax,Won,2017-10-01,2017-12-15,4578.0
AQH7ORZZ,Reed Clapper,MG Special,Bluth Company,Won,2017-10-01,2017-12-18,62.0
GLG1IOHT,Rosalina Dieter,MG Special,J-Texon,Won,2017-10-01,2017-10-08,51.0
89MUGU6K,Rosie Papadopoulos,GTX Pro,Bluth Company,Won,2017-10-01,2017-11-30,4881.0
F5OETS8V,Vicki Laflamme,GTX Basic,Golddex,Won,2017-10-01,2017-12-18,544.0
CU7KT53A,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-10-01,2017-12-16,2941.0
QNB3SCN9,Wilburn Farren,GTX Plus Pro,,Engaging,2017-10-01,,
0BYU67KG,Wilburn Farren,MG Advanced,Ganjaflex,Lost,2017-10-01,2017-12-13,0.0
SLXPTSGS,Wilburn Farren,MG Special,Condax,Won,2017-10-01,2017-10-11,44.0
FZGGKS2D,Zane Levy,GTX Plus Pro,Doncon,Won,2017-10-01,2017-12-23,4910.0
6HDTZCCM,Anna Snelling,GTX Plus Pro,Warephase,Lost,2017-10-02,2017-10-14,0.0
XUEHL04Z,Boris Faz,GTX Plus Basic,Konex,Lost,2017-10-02,2017-10-04,0.0
CTZ5I5R5,Cassey Cress,GTX Plus Pro,Bioplex,Won,2017-10-02,2017-12-05,5469.0
988QUSNK,Cecily Lampkin,MG Advanced,Scottech,Lost,2017-10-02,2017-10-03,0.0
2P0VIX4N,Cecily Lampkin,MG Advanced,Treequote,Lost,2017-10-02,2017-12-20,0.0
TAPH7KQO,Cecily Lampkin,GTX Basic,Zumgoity,Won,2017-10-02,2017-12-07,568.0
TWGFQS8L,Darcel Schlecht,GTX Plus Basic,Cancity,Lost,2017-10-02,2017-10-12,0.0
MRPSU52W,Darcel Schlecht,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-10-02,2017-10-09,0.0
UKXRWZ3P,Darcel Schlecht,GTX Plus Pro,Codehow,Won,2017-10-02,2017-10-04,5263.0
C5XXGXUE,Darcel Schlecht,GTX Pro,Toughzap,Won,2017-10-02,2017-10-09,4201.0
2IYQ5ALK,Jonathan Berthelot,GTX Basic,Warephase,Lost,2017-10-02,2017-10-07,0.0
K4GL9NDX,Jonathan Berthelot,GTX Plus Basic,dambase,Lost,2017-10-02,2017-12-17,0.0
OFKWBRP7,Jonathan Berthelot,GTX Plus Basic,Dontechi,Lost,2017-10-02,2017-10-10,0.0
1AGL4X1J,Jonathan Berthelot,GTX Plus Basic,Isdom,Lost,2017-10-02,2017-12-18,0.0
TSU40NIZ,Kami Bicknell,GTX Pro,Groovestreet,Lost,2017-10-02,2017-10-04,0.0
VSN0PA06,Kami Bicknell,GTX Plus Basic,Sunnamplex,Won,2017-10-02,2017-10-03,1048.0
FQODPHUL,Kary Hendrixson,GTX Basic,Hatfan,Won,2017-10-02,2017-11-04,631.0
KRUY5G5I,Lajuana Vencill,MG Advanced,Hottechi,Lost,2017-10-02,2017-10-13,0.0
SCYV3JPO,Lajuana Vencill,GTX Basic,Betatech,Won,2017-10-02,2017-10-12,536.0
T91ZAQRH,Lajuana Vencill,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2017-10-02,2017-12-18,1127.0
R293SULP,Marty Freudenburg,GTX Plus Basic,Ron-tech,Lost,2017-10-02,2017-10-04,0.0
UDKH3AM0,Marty Freudenburg,MG Special,Cancity,Won,2017-10-02,2017-10-09,56.0
I4T9W7NQ,Maureen Marcano,GTX Basic,Hottechi,Lost,2017-10-02,2017-12-15,0.0
H4ZSZQ9V,Reed Clapper,GTX Pro,Bluth Company,Won,2017-10-02,2017-10-10,4186.0
2GQAAHG6,Reed Clapper,MG Advanced,Konex,Won,2017-10-02,2017-10-12,3670.0
7OGPA4I3,Reed Clapper,MG Advanced,Umbrella Corporation,Won,2017-10-02,2017-10-12,3482.0
54XJLU62,Rosie Papadopoulos,GTX Plus Basic,Gekko & Co,Lost,2017-10-02,2017-10-12,0.0
XSSK506P,Versie Hillebrand,MG Special,Funholding,Lost,2017-10-02,2017-10-04,0.0
AJKE7ACY,Violet Mclelland,MG Special,Kinnamplus,Won,2017-10-02,2017-10-11,50.0
JPPLGVUS,Violet Mclelland,MG Advanced,Massive Dynamic,Won,2017-10-02,2017-12-31,3629.0
O7B3XCKF,Zane Levy,GTX Basic,Hottechi,Lost,2017-10-02,2017-10-03,0.0
5A7S6Z6P,Zane Levy,GTX Pro,Groovestreet,Lost,2017-10-02,2017-10-11,0.0
OOB372R5,Zane Levy,GTX Basic,Condax,Won,2017-10-02,2017-10-12,544.0
L67B6CU2,Anna Snelling,GTX Plus Pro,Rundofase,Lost,2017-10-03,2017-10-09,0.0
6V0QV9CU,Cecily Lampkin,MG Advanced,Stanredtax,Won,2017-10-03,2017-10-10,3415.0
0MXZ36G7,Corliss Cosme,GTX Basic,Bubba Gump,Won,2017-10-03,2017-10-04,616.0
LMCHDMJX,Daniell Hammack,GTX Plus Basic,Donware,Won,2017-10-03,2017-10-08,1050.0
4HBU57OV,Darcel Schlecht,MG Special,Toughzap,Won,2017-10-03,2017-10-10,58.0
AOIM2Y7M,Donn Cantrell,MG Advanced,Zotware,Won,2017-10-03,2017-10-05,3858.0
5KC100IN,Elease Gluck,MG Special,Condax,Lost,2017-10-03,2017-10-13,0.0
OOFWSKFF,Gladys Colclough,GTX Basic,Hottechi,Lost,2017-10-03,2017-10-04,0.0
LV7HHGM4,Gladys Colclough,GTX Plus Pro,Funholding,Lost,2017-10-03,2017-10-05,0.0
HBZEI375,Gladys Colclough,MG Advanced,Ron-tech,Lost,2017-10-03,2017-10-10,0.0
GRQZZNQB,Gladys Colclough,MG Advanced,Inity,Won,2017-10-03,2017-11-08,3207.0
1D8XLZQ8,Hayden Neloms,MG Advanced,Konex,Won,2017-10-03,2017-11-21,3795.0
CAX04DY1,Jonathan Berthelot,MG Special,Rundofase,Lost,2017-10-03,2017-11-16,0.0
ZVEH26GP,Kami Bicknell,GTX Plus Basic,J-Texon,Won,2017-10-03,2017-10-08,1028.0
G7QR0SCP,Kami Bicknell,MG Special,Doncon,Won,2017-10-03,2017-10-15,64.0
MYD4PBM9,Kary Hendrixson,GTX Basic,,Engaging,2017-10-03,,
DUOS7AO8,Marty Freudenburg,GTX Pro,Rangreen,Lost,2017-10-03,2017-11-24,0.0
CCCQGBSY,Reed Clapper,GTX Plus Basic,Bluth Company,Won,2017-10-03,2017-12-09,1284.0
C5Z2806X,Reed Clapper,GTX Pro,Iselectrics,Won,2017-10-03,2017-12-28,5044.0
2CY7OS6A,Rosalina Dieter,MG Special,Y-corporation,Lost,2017-10-03,2017-10-06,0.0
FZKX09GE,Versie Hillebrand,MG Advanced,Rangreen,Won,2017-10-03,2017-10-09,3254.0
E2CJIO85,Vicki Laflamme,GTX Plus Pro,,Engaging,2017-10-03,,
R2PBFVU7,Vicki Laflamme,GTX Pro,Hottechi,Lost,2017-10-03,2017-10-08,0.0
D4SJ5G2G,Violet Mclelland,MG Special,Xx-zobam,Lost,2017-10-03,2017-12-23,0.0
N2ESTUQT,Wilburn Farren,GTX Pro,Vehement Capital Partners,Won,2017-10-03,2017-10-10,5127.0
3QSM7X3W,Zane Levy,GTX Pro,Green-Plus,Won,2017-10-03,2017-11-06,4194.0
UG4BHJRQ,Zane Levy,GTX Pro,Singletechno,Won,2017-10-03,2017-10-11,4105.0
NMF60XWK,Anna Snelling,MG Special,Cancity,Lost,2017-10-04,2017-10-13,0.0
L6WEVHEN,Anna Snelling,MG Special,Gogozoom,Won,2017-10-04,2017-12-16,59.0
EP5QRHID,Boris Faz,MG Advanced,,Engaging,2017-10-04,,
EYWXCFXJ,Boris Faz,GTX Plus Pro,Bluth Company,Lost,2017-10-04,2017-11-01,0.0
QC9B7V93,Boris Faz,MG Advanced,Acme Corporation,Lost,2017-10-04,2017-10-11,0.0
CPVW06O2,Boris Faz,MG Special,Bubba Gump,Won,2017-10-04,2017-10-11,54.0
2KNVLXA4,Cassey Cress,GTX Plus Pro,Plussunin,Won,2017-10-04,2017-10-14,5989.0
5WAKI1NB,Corliss Cosme,GTX Basic,,Engaging,2017-10-04,,
LDJ6VTNW,Daniell Hammack,GTX Plus Basic,,Engaging,2017-10-04,,
YI8JSLKX,Daniell Hammack,GTX Pro,Silis,Lost,2017-10-04,2017-10-15,0.0
E4O6XJ9E,Darcel Schlecht,GTX Pro,Betatech,Lost,2017-10-04,2017-10-12,0.0
L7TT9ZL4,Darcel Schlecht,GTX Plus Pro,Finhigh,Won,2017-10-04,2017-12-21,4735.0
JD6WHH6G,Darcel Schlecht,GTX Pro,Rangreen,Won,2017-10-04,2017-10-10,5055.0
93OFIHMF,James Ascencio,GTX Plus Pro,Fasehatice,Won,2017-10-04,2017-12-05,4527.0
9E7VMZ1J,Jonathan Berthelot,GTX Basic,dambase,Lost,2017-10-04,2017-12-23,0.0
BUNGSHKB,Jonathan Berthelot,GTX Pro,Scottech,Lost,2017-10-04,2017-10-15,0.0
MK2YTCZN,Jonathan Berthelot,MG Special,Inity,Won,2017-10-04,2017-10-06,58.0
MZTB3C70,Kary Hendrixson,GTX Basic,J-Texon,Lost,2017-10-04,2017-11-17,0.0
LHG76MIU,Markita Hansen,MG Special,Rantouch,Won,2017-10-04,2017-12-03,62.0
SGAJAIP9,Maureen Marcano,GTX Pro,Blackzim,Won,2017-10-04,2017-12-20,5026.0
UZ9SEIZ9,Vicki Laflamme,MG Special,Nam-zim,Lost,2017-10-04,2017-10-13,0.0
KDY5FEUO,Vicki Laflamme,GTX Basic,Y-corporation,Won,2017-10-04,2017-12-20,496.0
1L68AC0E,Wilburn Farren,GTX Pro,Gogozoom,Engaging,2017-10-04,,
ZRMZJVWK,Zane Levy,GTX Pro,Plusstrip,Won,2017-10-04,2017-12-28,5491.0
JAG873Y3,Anna Snelling,MG Special,Hottechi,Lost,2017-10-05,2017-10-12,0.0
WQTR95J3,Cecily Lampkin,GTX Basic,Stanredtax,Won,2017-10-05,2017-10-11,622.0
1FHY3UGF,Corliss Cosme,GTX Pro,Zotware,Lost,2017-10-05,2017-10-13,0.0
B9KFRY53,Darcel Schlecht,GTX Plus Basic,Rangreen,Won,2017-10-05,2017-10-10,1132.0
ZRCY8P4P,Darcel Schlecht,GTX Plus Pro,Condax,Won,2017-10-05,2017-12-14,5422.0
M3RME16Q,Darcel Schlecht,GTX Pro,Inity,Won,2017-10-05,2017-10-14,5170.0
YPRHMUIB,Darcel Schlecht,GTX Pro,Stanredtax,Won,2017-10-05,2017-12-22,5009.0
HM4ZINFJ,Donn Cantrell,MG Advanced,Zathunicon,Lost,2017-10-05,2017-10-10,0.0
06C1N1F7,Elease Gluck,MG Special,,Engaging,2017-10-05,,
6WIQG92N,Elease Gluck,GTK 500,Konex,Lost,2017-10-05,2017-10-18,0.0
3JMB4J8E,Garret Kinder,GTX Plus Pro,Acme Corporation,Won,2017-10-05,2017-10-07,5331.0
FTZ4VYH4,Hayden Neloms,MG Advanced,Scotfind,Lost,2017-10-05,2017-12-13,0.0
GEJKKFOL,James Ascencio,GTX Basic,Groovestreet,Lost,2017-10-05,2017-10-10,0.0
UYWQ5N0R,James Ascencio,GTX Pro,Labdrill,Lost,2017-10-05,2017-11-23,0.0
NDAFT4KV,James Ascencio,GTX Plus Basic,Hatfan,Won,2017-10-05,2017-10-18,1132.0
BO1GBSM0,James Ascencio,GTX Plus Pro,Blackzim,Won,2017-10-05,2017-10-11,5004.0
FSVEMKSG,Jonathan Berthelot,GTX Basic,Inity,Won,2017-10-05,2017-10-10,556.0
V0XQVHQV,Jonathan Berthelot,MG Special,Gogozoom,Won,2017-10-05,2017-10-12,53.0
TFZMFOH9,Kami Bicknell,GTX Pro,Finjob,Won,2017-10-05,2017-11-24,4362.0
VVE9HGLD,Kary Hendrixson,GTX Pro,,Engaging,2017-10-05,,
8T9ANK4E,Marty Freudenburg,GTX Basic,Warephase,Won,2017-10-05,2017-12-24,550.0
76WXMI88,Moses Frase,MG Special,Stanredtax,Won,2017-10-05,2017-12-28,50.0
ZH8XR8YT,Niesha Huffines,GTX Plus Basic,Dontechi,Lost,2017-10-05,2017-10-13,0.0
PR9HQKA7,Niesha Huffines,GTX Plus Basic,Dontechi,Lost,2017-10-05,2017-10-15,0.0
NMHDWGNT,Niesha Huffines,GTX Pro,Funholding,Lost,2017-10-05,2017-10-15,0.0
WX3CPDYD,Reed Clapper,GTX Pro,Gekko & Co,Won,2017-10-05,2017-12-31,4651.0
3DF5FIAM,Reed Clapper,MG Advanced,Umbrella Corporation,Won,2017-10-05,2017-12-17,3285.0
018KKT5I,Rosalina Dieter,GTX Basic,Faxquote,Lost,2017-10-05,2017-10-11,0.0
9AOPLD0O,Rosie Papadopoulos,MG Advanced,Umbrella Corporation,Won,2017-10-05,2017-10-11,3002.0
J54XWY0O,Versie Hillebrand,GTX Basic,Betatech,Lost,2017-10-05,2017-10-16,0.0
FJEL0TDN,Versie Hillebrand,MG Special,Conecom,Won,2017-10-05,2017-10-07,58.0
I5JTM3EK,Vicki Laflamme,MG Special,Zoomit,Lost,2017-10-05,2017-10-08,0.0
3Q5R6HAY,Vicki Laflamme,MG Advanced,Doncon,Won,2017-10-05,2017-10-08,3435.0
VOEOU1U6,Zane Levy,MG Special,Xx-holding,Lost,2017-10-05,2017-10-07,0.0
52IHI8JD,Anna Snelling,MG Special,Funholding,Lost,2017-10-06,2017-11-24,0.0
7QPQ40X9,Anna Snelling,MG Advanced,Ron-tech,Lost,2017-10-06,2017-10-08,0.0
KFZ37330,Boris Faz,GTX Basic,Konex,Won,2017-10-06,2017-12-14,492.0
T64JVA4T,Boris Faz,GTX Pro,Xx-zobam,Won,2017-10-06,2017-10-07,4401.0
Y5C1Q7UR,Cassey Cress,MG Special,Zathunicon,Won,2017-10-06,2017-12-26,50.0
VN0XOAB6,Cassey Cress,MG Advanced,Bubba Gump,Won,2017-10-06,2017-11-12,3333.0
MVZG0BSG,Corliss Cosme,GTX Plus Basic,Donware,Won,2017-10-06,2017-10-16,1095.0
JIEO87ZV,Daniell Hammack,MG Advanced,,Engaging,2017-10-06,,
EM1W738H,Darcel Schlecht,GTX Plus Pro,dambase,Won,2017-10-06,2017-11-22,5595.0
13WLN2MJ,Darcel Schlecht,GTX Pro,Finhigh,Won,2017-10-06,2017-10-08,4461.0
M4NNI01I,Donn Cantrell,GTX Plus Basic,Yearin,Lost,2017-10-06,2017-10-16,0.0
MIA65OVY,Elease Gluck,MG Special,,Engaging,2017-10-06,,
U3FTUG3T,Gladys Colclough,GTX Basic,Streethex,Won,2017-10-06,2017-11-20,415.0
RS13M1ZP,Gladys Colclough,MG Advanced,Stanredtax,Won,2017-10-06,2017-10-08,3212.0
10B65ZN9,James Ascencio,GTX Basic,Groovestreet,Won,2017-10-06,2017-12-31,457.0
V4YBVSJ4,Jonathan Berthelot,GTX Plus Basic,Condax,Lost,2017-10-06,2017-10-17,0.0
LVMPJ8JN,Jonathan Berthelot,GTX Basic,Codehow,Won,2017-10-06,2017-12-31,546.0
OV0LOPAA,Lajuana Vencill,GTX Plus Basic,Statholdings,Lost,2017-10-06,2017-10-12,0.0
0ISX53T3,Lajuana Vencill,GTX Basic,Globex Corporation,Won,2017-10-06,2017-12-21,453.0
KL8PCQXC,Markita Hansen,GTX Pro,Hatfan,Lost,2017-10-06,2017-10-15,0.0
Q4KZSJ6Q,Moses Frase,GTX Basic,dambase,Won,2017-10-06,2017-10-07,510.0
1IABHXOP,Moses Frase,GTX Basic,Gogozoom,Won,2017-10-06,2017-10-14,552.0
2RE0MZGV,Reed Clapper,MG Advanced,Zencorporation,Won,2017-10-06,2017-10-07,3203.0
JLKLRCFZ,Rosie Papadopoulos,GTX Plus Pro,The New York Inquirer,Won,2017-10-06,2017-10-14,6228.0
2X9KWWCP,Versie Hillebrand,MG Special,dambase,Won,2017-10-06,2017-10-11,59.0
IF2BUC3Q,Wilburn Farren,GTX Pro,Mathtouch,Lost,2017-10-06,2017-10-08,0.0
GU4HXZ55,Zane Levy,GTX Plus Basic,Condax,Won,2017-10-06,2017-12-23,1129.0
JQK0EF45,Anna Snelling,GTX Plus Pro,Streethex,Won,2017-10-07,2017-10-13,5349.0
YUUD6GIT,Boris Faz,GTX Plus Basic,Umbrella Corporation,Won,2017-10-07,2017-11-19,1148.0
FBDZ4LCK,Cassey Cress,GTX Basic,Zotware,Lost,2017-10-07,2017-10-08,0.0
SQMPV6L6,Cecily Lampkin,MG Special,Toughzap,Won,2017-10-07,2017-10-19,52.0
N9ZBEJFI,Cecily Lampkin,MG Advanced,Finhigh,Won,2017-10-07,2017-12-28,3253.0
EKXXH9IK,Daniell Hammack,GTX Plus Basic,Gekko & Co,Won,2017-10-07,2017-11-04,1267.0
OC6ZMTK5,Daniell Hammack,GTX Plus Basic,Initech,Won,2017-10-07,2017-10-13,1096.0
M57LZE5F,Darcel Schlecht,MG Advanced,Hottechi,Lost,2017-10-07,2017-12-23,0.0
1XO519P4,Darcel Schlecht,MG Special,Genco Pura Olive Oil Company,Won,2017-10-07,2017-12-30,54.0
UBWO7HIV,Hayden Neloms,MG Advanced,Green-Plus,Won,2017-10-07,2017-12-13,3293.0
00X8VEYH,Jonathan Berthelot,GTX Pro,Rundofase,Won,2017-10-07,2017-12-22,4404.0
ZJ11PBUV,Jonathan Berthelot,GTX Pro,Zumgoity,Won,2017-10-07,2017-10-09,5212.0
GJX7YGIF,Kami Bicknell,GTX Basic,Plexzap,Lost,2017-10-07,2017-11-25,0.0
MF6S92GQ,Kary Hendrixson,GTX Basic,Dalttechnology,Won,2017-10-07,2017-12-08,488.0
KTZDTM8W,Lajuana Vencill,GTX Basic,Globex Corporation,Won,2017-10-07,2017-10-13,594.0
SH0S5N6U,Markita Hansen,GTX Basic,Singletechno,Won,2017-10-07,2017-12-30,464.0
M3306MKK,Markita Hansen,MG Special,Cheers,Won,2017-10-07,2017-12-13,53.0
5H27L6YI,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2017-10-07,2017-10-15,0.0
FCEJCRKY,Marty Freudenburg,GTX Basic,Streethex,Won,2017-10-07,2017-10-08,661.0
FTVBHHFC,Marty Freudenburg,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2017-10-07,2017-10-14,1240.0
CXE6ORIJ,Marty Freudenburg,MG Advanced,Isdom,Won,2017-10-07,2017-12-20,2763.0
QFIEJY21,Maureen Marcano,GTX Basic,Condax,Won,2017-10-07,2017-12-05,610.0
4OUTIJAR,Maureen Marcano,MG Special,Hatfan,Won,2017-10-07,2017-12-14,59.0
R19OP4QL,Moses Frase,GTX Basic,Rangreen,Won,2017-10-07,2017-10-19,577.0
UU7QH2WX,Rosalina Dieter,MG Special,Kan-code,Lost,2017-10-07,2017-10-15,0.0
O7WVUMZ5,Vicki Laflamme,GTX Plus Basic,Finjob,Won,2017-10-07,2017-10-09,1139.0
NRMFYPAD,Anna Snelling,GTX Plus Pro,Treequote,Won,2017-10-08,2017-12-30,6038.0
63HMAJCZ,Boris Faz,GTX Pro,Umbrella Corporation,Won,2017-10-08,2017-10-14,4605.0
MR49QBLO,Boris Faz,MG Advanced,Konex,Won,2017-10-08,2017-11-21,3264.0
V7C6RT5S,Cassey Cress,MG Advanced,Betasoloin,Won,2017-10-08,2017-10-17,3472.0
G1POINXI,Cecily Lampkin,GTX Plus Basic,Rangreen,Won,2017-10-08,2017-10-15,1186.0
S181FZ0Y,Corliss Cosme,GTX Basic,Zotware,Lost,2017-10-08,2017-10-16,0.0
5J7T0GZU,Daniell Hammack,GTX Pro,Sumace,Won,2017-10-08,2017-12-14,4964.0
0IAJNXTD,Darcel Schlecht,MG Special,Domzoom,Lost,2017-10-08,2017-10-10,0.0
RMQME3N0,Donn Cantrell,GTX Plus Basic,Massive Dynamic,Lost,2017-10-08,2017-11-21,0.0
G8C3GRPO,Garret Kinder,MG Advanced,Vehement Capital Partners,Won,2017-10-08,2017-10-20,2812.0
IY3U40F8,Gladys Colclough,GTX Plus Basic,Globex Corporation,Lost,2017-10-08,2017-10-14,0.0
OZFSBIDF,Gladys Colclough,GTX Pro,Toughzap,Lost,2017-10-08,2017-10-09,0.0
IEJHIQYI,Hayden Neloms,MG Advanced,Blackzim,Won,2017-10-08,2017-12-22,3517.0
6SQHVC0S,Jonathan Berthelot,GTX Pro,dambase,Lost,2017-10-08,2017-12-26,0.0
L9EVLHSJ,Kami Bicknell,GTX Plus Basic,,Engaging,2017-10-08,,
